close,datetime,high,low,open,symbol,volume
55,115.16,1520316000000,115.82,114.32,115.64,JPM,10674360
56,114.73,1520402400000,115.1,113.11,113.75,JPM,13006514
57,114.74,1520488800000,115.23,113.21,115.11,JPM,11173721
58,118.04,1520575200000,118.08,115.67,116.55,JPM,15366583
59,117.66,1520830800000,118.75,117.25,118.0,JPM,12339295
60,116.25,1520917200000,118.47,115.83,118.2,JPM,13312340
61,114.95,1521003600000,116.59,114.6,116.56,JPM,12905124
62,115.24,1521090000000,116.0,114.83,115.87,JPM,8747977
63,115.44,1521176400000,116.6015,115.34,115.34,JPM,19888948
64,114.53,1521435600000,115.45,113.3,115.1,JPM,13214919
65,114.64,1521522000000,115.445,114.445,114.87,JPM,9921175
66,114.74,1521608400000,116.63,114.21,114.81,JPM,13632983
67,109.95,1521694800000,113.6,109.54,113.2,JPM,22550426
68,107.01,1521781200000,110.92,106.76,110.27,JPM,23081509
69,110.31,1522040400000,111.16,108.645,109.19,JPM,20217469
70,108.17,1522126800000,111.69,107.3,111.07,JPM,18039921
71,108.0,1522213200000,109.1699,106.65,108.28,JPM,19189269
72,109.97,1522299600000,110.78,107.78,108.5,JPM,13274639
73,107.85,1522645200000,110.73,106.08,109.96,JPM,18822525
74,109.33,1522731600000,109.5025,107.26,108.36,JPM,14050737
75,110.99,1522818000000,111.21,107.02,107.1,JPM,15302608
76,111.88,1522904400000,112.83,111.39,111.63,JPM,16627035
77,109.09,1522990800000,111.55,107.82,110.55,JPM,18906018
78,110.4,1523250000000,112.98,109.89,110.01,JPM,15974349
79,112.51,1523336400000,112.87,111.42,112.13,JPM,14003640
80,110.62,1523422800000,111.81,110.515,111.66,JPM,14503294
81,113.37,1523509200000,114.39,111.5,111.56,JPM,16435523
82,110.3,1523595600000,115.15,109.05,115.02,JPM,39152760
83,110.21,1523854800000,111.47,109.79,110.94,JPM,16580538
84,110.21,1523941200000,111.92,109.99,111.37,JPM,15501350
85,109.32,1524027600000,111.07,108.89,110.53,JPM,16081436
86,111.72,1524114000000,111.87,109.5,109.53,JPM,17910955
87,111.47,1524200400000,112.74,110.88,112.3,JPM,15584384
88,110.93,1524459600000,111.95,110.63,111.57,JPM,11285831
89,110.41,1524546000000,112.9,109.59,111.75,JPM,16453112
90,109.99,1524632400000,110.53,108.6,110.27,JPM,13548246
91,110.1,1524718800000,110.82,109.34,109.97,JPM,10299488
92,109.4,1524805200000,110.1599,109.13,109.55,JPM,9383967
93,108.78,1525064400000,110.3,108.75,109.75,JPM,13744860
94,108.78,1525150800000,108.97,107.54,108.45,JPM,10503353
95,107.92,1525237200000,109.49,107.73,108.11,JPM,12162086
96,107.24,1525323600000,107.77,105.181,107.59,JPM,15379091
97,108.43,1525410000000,108.74,105.98,106.43,JPM,11967906
98,109.37,1525669200000,109.68,108.36,108.76,JPM,9356721
99,110.99,1525755600000,111.34,109.28,109.53,JPM,12543228
100,113.41,1525842000000,113.64,111.03,111.44,JPM,11368094
101,114.29,1525928400000,114.44,112.75,113.19,JPM,9159709
102,113.86,1526014800000,114.73,113.67,114.49,JPM,10253045
103,113.9,1526274000000,114.7,113.74,114.11,JPM,8710654
104,113.03,1526360400000,113.91,112.57,113.91,JPM,11536212
105,113.34,1526446800000,113.69,112.63,112.89,JPM,7571089
106,112.96,1526533200000,113.41,112.2,113.2,JPM,8617204
107,111.13,1526619600000,112.8,110.84,112.75,JPM,11806349
108,112.15,1526878800000,112.54,111.92,112.05,JPM,9441931
109,113.01,1526965200000,114.2852,112.29,112.35,JPM,11507550
110,112.49,1527051600000,112.77,111.12,112.51,JPM,11453916
111,111.23,1527138000000,112.15,110.115,112.14,JPM,14084769
112,110.66,1527224400000,111.08,110.195,110.46,JPM,8283548
113,105.93,1527570000000,109.2,104.955,109.18,JPM,30643840
114,108.35,1527656400000,108.6,106.65,107.64,JPM,17490845
115,107.01,1527742800000,108.19,106.42,107.95,JPM,19808203
116,108.4,1527829200000,108.94,107.8,108.34,JPM,13594185
117,108.45,1528088400000,109.255,108.27,108.99,JPM,9415437
118,107.84,1528174800000,108.31,107.07,108.24,JPM,10415231
119,110.36,1528261200000,110.74,108.48,108.66,JPM,15453563
120,110.8,1528347600000,111.5,110.025,111.18,JPM,13444427
121,111.11,1528434000000,111.14,110.06,110.62,JPM,10383168
122,110.83,1528693200000,111.91,110.77,111.12,JPM,12642897
123,110.19,1528779600000,111.53,109.52,111.14,JPM,15294082
124,109.97,1528866000000,111.445,109.58,110.46,JPM,14979749
125,108.03,1528952400000,110.36,107.78,110.28,JPM,20487343
126,107.9,1529038800000,108.38,106.27,107.8,JPM,26028572
127,108.18,1529298000000,108.4,106.69,107.26,JPM,9786825
128,107.55,1529384400000,107.88,106.6,106.9,JPM,12707154
129,107.54,1529470800000,108.64,107.44,108.18,JPM,8876903
130,107.51,1529557200000,108.2061,106.53,107.1,JPM,11048735
131,105.75,1529643600000,108.37,105.51,108.16,JPM,19938788
132,104.79,1529902800000,105.7,103.96,105.66,JPM,16907607
133,104.86,1529989200000,105.21,103.11,104.71,JPM,17086772
134,103.24,1530075600000,105.92,103.23,104.68,JPM,16276833
